slide_name,blob_index,x_position,y_position,stack_size,reference_z,best_z,z_difference,best_index,focus_metric,color_metric,process_time,capture_status,index,type,id,score,slide_top_edge_px,slide_bottom_edge_px,slide_height_um,slide_found,slide_top_width_um,slide_bottom_width_um,slide_left_bottom_side_px,slide_left_top_side_px,slide_right_bottom_side_px,slide_right_top_side_px,slide_placed,slide_bottom_width_dimension_status,slide_top_width_dimension_status,distance_change_px,left_corner_difference_px,right_corner_difference_px,slope_px,angle_degrees,y_offset_px,x_offset_px,_source.data.x_offset_um,_source.data.y_offset_um,placement_status,x_dimen_status,y_dimen_status,height_status,slide_thickness,raw_slide_thickness,cluster_name,scanner_name,u_id,load_identifier,row_index,col_index,time_stamp,slide_id,row,column,loaded_date,_source.data.initial_box_0_0_px,_source.data.initial_box_0_1_px,_source.data.initial_box_1_0_px,_source.data.initial_box_1_1_px,_source.data.initial_box_2_0_px,_source.data.initial_box_2_1_px,_source.data.initial_box_3_0_px,_source.data.initial_box_3_1_px,_source.data.rect_start_x_px,_source.data.rect_start_y_px,_source.data.rect_start_width_px,_source.data.rect_start_height_px,_source.data.rect_angle,_source.data.bottom_edge_px,_source.data.bottom_right_side_edge_px,_source.data.final_box_0_0_px,_source.data.final_box_0_1_px,_source.data.final_box_1_0_px,_source.data.final_box_1_1_px,_source.data.final_box_2_0_px,_source.data.final_box_2_1_px,_source.data.final_box_3_0_px,_source.data.final_box_3_1_px,_source.data.hyp_pyth_theorem,_source.data.opp_pyth_theorem,_source.data.adj_pyth_theorem,permissible_angle,actual_angle,_source.data.expected_del_pos_x,_source.data.expected_del_pos_y,_source.data.zoomed_in_del_pos_x,_source.data.zoomed_in_del_pos_y,_source.data.zoom_in_out_ratio,_source.data.zoom_slope,_source.data.slide_pos_x,_source.data.slide_pos_y,_source.data.offset_pos_x_px,_source.data.offset_pos_y_px,offset_pos_x_um,offset_pos_y_um,_source.data.slide_height_px,_source.data.slide_width_px,slide_width_um,_source.data.y_stage_img_pos_status,_source.data.x_stage_img_pos_status,_source.data.error_x_pos,_source.data.error_y_pos,_source.data.slide_presence_probability,date,_merge
H01CBA05P_99175,0,19150,9918.75,25,6420,6416.25,3.75,10,11.1249703,12.4321837,3.975292683,1,slide_placement,_doc,xB2_0XgBY1V5ZLgk93Xw,1,99,2018,74841,TRUE,25506,25779,778,112,778,766,TRUE,TRUE,TRUE,-12,-666,-12,,,,,,,TRUE,TRUE,FALSE,TRUE,1.1,24,CS002,H01CBA05P,,CS002-2-1618411711879,1,28,2021-04-14T18:58:42,99175,,,,,,,,,,,,,,,,,,,112,100,766,95,778,2014,117,2018,25.506,2.4,-0.468,5.399262978,-0.358287564,766,172,791,147,0.939759036,24.9,778,95,12.44216867,51.66626506,487.5,2018.75,1919,654,25506,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA05P_99175,1,16637.5,46212.5,25,6350,6350,0,12,10.11218442,8.034373548,6.822363853,1,slide_placement,_doc,xB2_0XgBY1V5ZLgk93Xw,1,99,2018,74841,TRUE,25506,25779,778,112,778,766,TRUE,TRUE,TRUE,-12,-666,-12,,,,,,,TRUE,TRUE,FALSE,TRUE,1.1,24,CS002,H01CBA05P,,CS002-2-1618411711879,1,28,2021-04-14T18:58:42,99175,,,,,,,,,,,,,,,,,,,112,100,766,95,778,2014,117,2018,25.506,2.4,-0.468,5.399262978,-0.358287564,766,172,791,147,0.939759036,24.9,778,95,12.44216867,51.66626506,487.5,2018.75,1919,654,25506,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA02P_99052,0,16468.75,13325,37,6540,6541.875,-1.875,19,17.30474663,25.51797929,4.063791513,1,slide_placement,_doc,pBP70HgBY1V5ZLgksd3Y,1,144,2077,75966.9,TRUE,25623.6,25584.3,801,177,801,829,TRUE,TRUE,TRUE,28,-624,28,,,,,,,TRUE,TRUE,FALSE,TRUE,1.1,24,CS002,H01CBA02P,,CS002-1-1618411711877,0,15,2021-04-14T15:24:19,99052,,,,,,,,,,,,,,,,,,,177,144,830,145,801,2077,150,2077,25.6236,2.25,1.1397,5.037611787,0.860062116,752,193,771,175,0.946987952,18.86363636,830,144,-59.20865279,30.08817087,-2325,1187.5,1933,652,25623.6,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA02P_99052,1,18068.75,27275,37,6531.875,6533.75,-1.875,19,13.42530658,27.45667041,2.591745377,1,slide_placement,_doc,pBP70HgBY1V5ZLgksd3Y,1,144,2077,75966.9,TRUE,25623.6,25584.3,801,177,801,829,TRUE,TRUE,TRUE,28,-624,28,,,,,,,TRUE,TRUE,FALSE,TRUE,1.1,24,CS002,H01CBA02P,,CS002-1-1618411711877,0,15,2021-04-14T15:24:19,99052,,,,,,,,,,,,,,,,,,,177,144,830,145,801,2077,150,2077,25.6236,2.25,1.1397,5.037611787,0.860062116,752,193,771,175,0.946987952,18.86363636,830,144,-59.20865279,30.08817087,-2325,1187.5,1933,652,25623.6,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA02P_99052,2,17225,40381.25,37,6503.75,6498.125,5.625,15,25.72501782,42.69151116,2.542807102,1,slide_placement,_doc,pBP70HgBY1V5ZLgksd3Y,1,144,2077,75966.9,TRUE,25623.6,25584.3,801,177,801,829,TRUE,TRUE,TRUE,28,-624,28,,,,,,,TRUE,TRUE,FALSE,TRUE,1.1,24,CS002,H01CBA02P,,CS002-1-1618411711877,0,15,2021-04-14T15:24:19,99052,,,,,,,,,,,,,,,,,,,177,144,830,145,801,2077,150,2077,25.6236,2.25,1.1397,5.037611787,0.860062116,752,193,771,175,0.946987952,18.86363636,830,144,-59.20865279,30.08817087,-2325,1187.5,1933,652,25623.6,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA06P_99003,0,17506.25,31756.25,25,6590,6590,0,12,44.53827852,62.22134883,3.33081913,1,slide_placement,_doc,TxP80HgBY1V5ZLgkpusO,1,93,2026,74420.5,TRUE,24640,24986.5,718,80,718,720,TRUE,TRUE,TRUE,2,-638,2,,,,,,,TRUE,TRUE,FALSE,TRUE,1.2,26,CS002,H01CBA06P,,CS002-3-1618411711878,0,10,2021-04-14T15:25:21,99003,,,,,,,,,,,,,,,,,,,80,105,720,92,718,2013,69,2026,24.64,3.5,0.077,8.166225219,0.059652046,723,136,746,114,0.93220339,22.125,720,92,25.01846247,21.66192494,968.75,837.5,1933,640,24640,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA06P_99003,1,13881.25,45418.75,25,6590,6591.875,-1.875,13,8.209224281,25.15576513,2.531563044,1,slide_placement,_doc,TxP80HgBY1V5ZLgkpusO,1,93,2026,74420.5,TRUE,24640,24986.5,718,80,718,720,TRUE,TRUE,TRUE,2,-638,2,,,,,,,TRUE,TRUE,FALSE,TRUE,1.2,26,CS002,H01CBA06P,,CS002-3-1618411711878,0,10,2021-04-14T15:25:21,99003,,,,,,,,,,,,,,,,,,,80,105,720,92,718,2013,69,2026,24.64,3.5,0.077,8.166225219,0.059652046,723,136,746,114,0.93220339,22.125,720,92,25.01846247,21.66192494,968.75,837.5,1933,640,24640,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA06P_99003,2,22856.25,51006.25,25,6561.875,6563.75,-1.875,13,19.690242,13.38547395,2.314460993,1,slide_placement,_doc,TxP80HgBY1V5ZLgkpusO,1,93,2026,74420.5,TRUE,24640,24986.5,718,80,718,720,TRUE,TRUE,TRUE,2,-638,2,,,,,,,TRUE,TRUE,FALSE,TRUE,1.2,26,CS002,H01CBA06P,,CS002-3-1618411711878,0,10,2021-04-14T15:25:21,99003,,,,,,,,,,,,,,,,,,,80,105,720,92,718,2013,69,2026,24.64,3.5,0.077,8.166225219,0.059652046,723,136,746,114,0.93220339,22.125,720,92,25.01846247,21.66192494,968.75,837.5,1933,640,24640,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA06P_99003,3,8487.5,15381.25,47,6590,6605,-15,31,9.558150901,21.92888282,3.167377234,1,slide_placement,_doc,TxP80HgBY1V5ZLgkpusO,1,93,2026,74420.5,TRUE,24640,24986.5,718,80,718,720,TRUE,TRUE,TRUE,2,-638,2,,,,,,,TRUE,TRUE,FALSE,TRUE,1.2,26,CS002,H01CBA06P,,CS002-3-1618411711878,0,10,2021-04-14T15:25:21,99003,,,,,,,,,,,,,,,,,,,80,105,720,92,718,2013,69,2026,24.64,3.5,0.077,8.166225219,0.059652046,723,136,746,114,0.93220339,22.125,720,92,25.01846247,21.66192494,968.75,837.5,1933,640,24640,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA05P_99030,1,12806.25,30168.75,25,6530,6533.75,-3.75,14,21.18423484,12.23490795,4.009907246,1,slide_placement,_doc,fBT-0HgBY1V5ZLgkpww9,1,100,2065,76635,TRUE,25584,27222,777,80,773,736,TRUE,TRUE,TRUE,-37,-697,-37,,,,,,,TRUE,TRUE,FALSE,TRUE,1.05,23,CS002,H01CBA05P,,CS002-2-1618411711879,0,9,2021-04-14T15:27:33,99030,,,,,,,,,,,,,,,,,,,80,100,736,88,778,2041,79,2065,25.584,2.4,-1.638,5.382753135,-1.232262297,766,172,791,147,0.939759036,24.9,778,88,12.44216867,58.66626506,487.5,2293.75,1965,656,25584,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA05P_99030,2,17543.75,41918.75,25,6523.75,6523.75,0,12,29.04495861,10.40501848,2.266316652,1,slide_placement,_doc,fBT-0HgBY1V5ZLgkpww9,1,100,2065,76635,TRUE,25584,27222,777,80,773,736,TRUE,TRUE,TRUE,-37,-697,-37,,,,,,,TRUE,TRUE,FALSE,TRUE,1.05,23,CS002,H01CBA05P,,CS002-2-1618411711879,0,9,2021-04-14T15:27:33,99030,,,,,,,,,,,,,,,,,,,80,100,736,88,778,2041,79,2065,25.584,2.4,-1.638,5.382753135,-1.232262297,766,172,791,147,0.939759036,24.9,778,88,12.44216867,58.66626506,487.5,2293.75,1965,656,25584,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA05P_99030,3,18862.5,13793.75,47,6533.75,6530,3.75,21,6.3304823,11.36261624,2.735854387,1,slide_placement,_doc,fBT-0HgBY1V5ZLgkpww9,1,100,2065,76635,TRUE,25584,27222,777,80,773,736,TRUE,TRUE,TRUE,-37,-697,-37,,,,,,,TRUE,TRUE,FALSE,TRUE,1.05,23,CS002,H01CBA05P,,CS002-2-1618411711879,0,9,2021-04-14T15:27:33,99030,,,,,,,,,,,,,,,,,,,80,100,736,88,778,2041,79,2065,25.584,2.4,-1.638,5.382753135,-1.232262297,766,172,791,147,0.939759036,24.9,778,88,12.44216867,58.66626506,487.5,2293.75,1965,656,25584,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA05P_99033,0,14868.75,37712.5,25,6580,6583.75,-3.75,14,6.13304823,8.576513468,6.930451393,1,slide_placement,_doc,lxQA0XgBY1V5ZLgk5jDx,1,98,2033,75465,TRUE,25194,25467,771,91,771,737,TRUE,TRUE,TRUE,-34,-680,-34,,,,,,,TRUE,TRUE,FALSE,TRUE,1,22,CS002,H01CBA05P,,CS002-2-1618411711879,0,10,2021-04-14T15:30:00,99033,,,,,,,,,,,,,,,,,,,91,99,737,92,774,2023,118,2033,25.194,2.4,-1.443,5.466329269,-1.097914855,766,172,791,147,0.939759036,24.9,774,92,16.44216867,54.66626506,643.75,2137.5,1935,646,25194,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA05P_99033,1,13837.5,16006.25,25,6603.75,6601.875,1.875,11,28.64536877,8.853692888,2.74632144,1,slide_placement,_doc,lxQA0XgBY1V5ZLgk5jDx,1,98,2033,75465,TRUE,25194,25467,771,91,771,737,TRUE,TRUE,TRUE,-34,-680,-34,,,,,,,TRUE,TRUE,FALSE,TRUE,1,22,CS002,H01CBA05P,,CS002-2-1618411711879,0,10,2021-04-14T15:30:00,99033,,,,,,,,,,,,,,,,,,,91,99,737,92,774,2023,118,2033,25.194,2.4,-1.443,5.466329269,-1.097914855,766,172,791,147,0.939759036,24.9,774,92,16.44216867,54.66626506,643.75,2137.5,1935,646,25194,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA02P_99055,0,18106.25,39668.75,37,6570,6570,0,18,18.13568148,22.87679875,3.987313032,1,slide_placement,_doc,0hQC0XgBY1V5ZLgkh0m3,1,143,2047,74827.2,TRUE,25662.9,25584.3,802,179,803,832,TRUE,TRUE,TRUE,29,-623,29,,,,,,,TRUE,TRUE,FALSE,TRUE,1.05,23,CS002,H01CBA02P,,CS002-1-1618411711877,0,16,2021-04-14T15:31:47,99055,,,,,,,,,,,,,,,,,,,179,143,833,144,803,2047,150,2045,25.6629,2.25,1.179,5.029877326,0.903281445,752,193,771,175,0.946987952,18.86363636,833,143,-62.20865279,31.08817087,-2443.75,1225,1904,653,25662.9,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA02P_99055,1,8968.75,36600,37,6580,6583.75,-3.75,20,9.40908371,10.65899733,1.999353886,1,slide_placement,_doc,0hQC0XgBY1V5ZLgkh0m3,1,143,2047,74827.2,TRUE,25662.9,25584.3,802,179,803,832,TRUE,TRUE,TRUE,29,-623,29,,,,,,,TRUE,TRUE,FALSE,TRUE,1.05,23,CS002,H01CBA02P,,CS002-1-1618411711877,0,16,2021-04-14T15:31:47,99055,,,,,,,,,,,,,,,,,,,179,143,833,144,803,2047,150,2045,25.6629,2.25,1.179,5.029877326,0.903281445,752,193,771,175,0.946987952,18.86363636,833,143,-62.20865279,31.08817087,-2443.75,1225,1904,653,25662.9,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA02P_99055,2,17768.75,24918.75,37,6623.75,6633.125,-9.375,23,9.969979296,11.21929646,2.310794353,1,slide_placement,_doc,0hQC0XgBY1V5ZLgkh0m3,1,143,2047,74827.2,TRUE,25662.9,25584.3,802,179,803,832,TRUE,TRUE,TRUE,29,-623,29,,,,,,,TRUE,TRUE,FALSE,TRUE,1.05,23,CS002,H01CBA02P,,CS002-1-1618411711877,0,16,2021-04-14T15:31:47,99055,,,,,,,,,,,,,,,,,,,179,143,833,144,803,2047,150,2045,25.6629,2.25,1.179,5.029877326,0.903281445,752,193,771,175,0.946987952,18.86363636,833,143,-62.20865279,31.08817087,-2443.75,1225,1904,653,25662.9,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA02P_99055,3,17562.5,15381.25,69,6633.125,6625.625,7.5,30,16.59111428,13.82830031,2.462303638,1,slide_placement,_doc,0hQC0XgBY1V5ZLgkh0m3,1,143,2047,74827.2,TRUE,25662.9,25584.3,802,179,803,832,TRUE,TRUE,TRUE,29,-623,29,,,,,,,TRUE,TRUE,FALSE,TRUE,1.05,23,CS002,H01CBA02P,,CS002-1-1618411711877,0,16,2021-04-14T15:31:47,99055,,,,,,,,,,,,,,,,,,,179,143,833,144,803,2047,150,2045,25.6629,2.25,1.179,5.029877326,0.903281445,752,193,771,175,0.946987952,18.86363636,833,143,-62.20865279,31.08817087,-2443.75,1225,1904,653,25662.9,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA02P_99055,4,8762.5,7862.5,69,6625.625,6640.625,-15,42,18.49227496,15.32136209,2.522602797,1,slide_placement,_doc,0hQC0XgBY1V5ZLgkh0m3,1,143,2047,74827.2,TRUE,25662.9,25584.3,802,179,803,832,TRUE,TRUE,TRUE,29,-623,29,,,,,,,TRUE,TRUE,FALSE,TRUE,1.05,23,CS002,H01CBA02P,,CS002-1-1618411711877,0,16,2021-04-14T15:31:47,99055,,,,,,,,,,,,,,,,,,,179,143,833,144,803,2047,150,2045,25.6629,2.25,1.179,5.029877326,0.903281445,752,193,771,175,0.946987952,18.86363636,833,143,-62.20865279,31.08817087,-2443.75,1225,1904,653,25662.9,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA05P_99035,0,11037.5,21418.75,25,6470,6475.625,-5.625,15,17.74882954,23.20263313,3.103548765,1,slide_placement,_doc,IxQE0XgBY1V5ZLgkemtT,1,92,2036,75816,TRUE,25584,25779,770,81,770,737,TRUE,TRUE,TRUE,-33,-689,-33,,,,,,,TRUE,TRUE,FALSE,TRUE,1.1,24,CS002,H01CBA05P,,CS002-2-1618411711879,0,11,2021-04-14T15:33:54,99035,,,,,,,,,,,,,,,,,,,81,102,737,92,773,2035,109,2043,25.584,2.4,-1.404,5.382753135,-1.061639781,766,172,791,147,0.939759036,24.9,773,92,17.44216867,54.66626506,681.25,2137.5,1944,656,25584,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA05P_99035,1,8900,14506.25,25,6475.625,6479.375,-3.75,14,10.14334363,7.706577173,1.965735674,1,slide_placement,_doc,IxQE0XgBY1V5ZLgkemtT,1,92,2036,75816,TRUE,25584,25779,770,81,770,737,TRUE,TRUE,TRUE,-33,-689,-33,,,,,,,TRUE,TRUE,FALSE,TRUE,1.1,24,CS002,H01CBA05P,,CS002-2-1618411711879,0,11,2021-04-14T15:33:54,99035,,,,,,,,,,,,,,,,,,,81,102,737,92,773,2035,109,2043,25.584,2.4,-1.404,5.382753135,-1.061639781,766,172,791,147,0.939759036,24.9,773,92,17.44216867,54.66626506,681.25,2137.5,1944,656,25584,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA05P_99035,2,13306.25,5256.25,25,6470,6449.375,20.625,1,14.34842005,15.53555457,5.919154406,1,slide_placement,_doc,IxQE0XgBY1V5ZLgkemtT,1,92,2036,75816,TRUE,25584,25779,770,81,770,737,TRUE,TRUE,TRUE,-33,-689,-33,,,,,,,TRUE,TRUE,FALSE,TRUE,1.1,24,CS002,H01CBA05P,,CS002-2-1618411711879,0,11,2021-04-14T15:33:54,99035,,,,,,,,,,,,,,,,,,,81,102,737,92,773,2035,109,2043,25.584,2.4,-1.404,5.382753135,-1.061639781,766,172,791,147,0.939759036,24.9,773,92,17.44216867,54.66626506,681.25,2137.5,1944,656,25584,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA02P_99058,0,19075,12775,37,6540,6547.5,-7.5,22,9.778024681,11.06163642,3.966010571,1,slide_placement,_doc,fRQH0XgBY1V5ZLgkHZro,1,142,2080,76163.4,TRUE,25741.5,23462.1,735,171,735,826,TRUE,TRUE,TRUE,91,-564,91,,,,,,,TRUE,TRUE,FALSE,TRUE,1.2,26,CS002,H01CBA02P,,CS002-1-1618411711877,0,17,2021-04-14T15:36:47,99058,,,,,,,,,,,,,,,,,,,170,137,826,142,735,2080,136,2071,25.7415,2.25,3.5763,5.014479528,2.691348713,752,193,771,175,0.946987952,18.86363636,826,137,-55.20865279,37.08817087,-2168.75,1462.5,1938,655,25741.5,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA02P_99058,1,22237.5,17731.25,37,6537.5,6537.5,0,18,7.419070663,10.95339971,2.040328741,1,slide_placement,_doc,fRQH0XgBY1V5ZLgkHZro,1,142,2080,76163.4,TRUE,25741.5,23462.1,735,171,735,826,TRUE,TRUE,TRUE,91,-564,91,,,,,,,TRUE,TRUE,FALSE,TRUE,1.2,26,CS002,H01CBA02P,,CS002-1-1618411711877,0,17,2021-04-14T15:36:47,99058,,,,,,,,,,,,,,,,,,,170,137,826,142,735,2080,136,2071,25.7415,2.25,3.5763,5.014479528,2.691348713,752,193,771,175,0.946987952,18.86363636,826,137,-55.20865279,37.08817087,-2168.75,1462.5,1938,655,25741.5,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA02P_99058,2,11918.75,20006.25,37,6500,6507.5,-7.5,22,7.847296918,11.90169659,5.384948015,1,slide_placement,_doc,fRQH0XgBY1V5ZLgkHZro,1,142,2080,76163.4,TRUE,25741.5,23462.1,735,171,735,826,TRUE,TRUE,TRUE,91,-564,91,,,,,,,TRUE,TRUE,FALSE,TRUE,1.2,26,CS002,H01CBA02P,,CS002-1-1618411711877,0,17,2021-04-14T15:36:47,99058,,,,,,,,,,,,,,,,,,,170,137,826,142,735,2080,136,2071,25.7415,2.25,3.5763,5.014479528,2.691348713,752,193,771,175,0.946987952,18.86363636,826,137,-55.20865279,37.08817087,-2168.75,1462.5,1938,655,25741.5,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA02P_99058,3,4425,23487.5,69,6507.5,6475.625,31.875,17,24.48037878,21.07598823,2.310327053,1,slide_placement,_doc,fRQH0XgBY1V5ZLgkHZro,1,142,2080,76163.4,TRUE,25741.5,23462.1,735,171,735,826,TRUE,TRUE,TRUE,91,-564,91,,,,,,,TRUE,TRUE,FALSE,TRUE,1.2,26,CS002,H01CBA02P,,CS002-1-1618411711877,0,17,2021-04-14T15:36:47,99058,,,,,,,,,,,,,,,,,,,170,137,826,142,735,2080,136,2071,25.7415,2.25,3.5763,5.014479528,2.691348713,752,193,771,175,0.946987952,18.86363636,826,137,-55.20865279,37.08817087,-2168.75,1462.5,1938,655,25741.5,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA02P_99058,4,10825,29412.5,69,6475.625,6470,5.625,31,7.025710213,11.34780623,2.334832191,1,slide_placement,_doc,fRQH0XgBY1V5ZLgkHZro,1,142,2080,76163.4,TRUE,25741.5,23462.1,735,171,735,826,TRUE,TRUE,TRUE,91,-564,91,,,,,,,TRUE,TRUE,FALSE,TRUE,1.2,26,CS002,H01CBA02P,,CS002-1-1618411711877,0,17,2021-04-14T15:36:47,99058,,,,,,,,,,,,,,,,,,,170,137,826,142,735,2080,136,2071,25.7415,2.25,3.5763,5.014479528,2.691348713,752,193,771,175,0.946987952,18.86363636,826,137,-55.20865279,37.08817087,-2168.75,1462.5,1938,655,25741.5,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA02P_99058,5,18106.25,33531.25,69,6470,6440,30,18,32.81818552,22.27049498,2.19670248,1,slide_placement,_doc,fRQH0XgBY1V5ZLgkHZro,1,142,2080,76163.4,TRUE,25741.5,23462.1,735,171,735,826,TRUE,TRUE,TRUE,91,-564,91,,,,,,,TRUE,TRUE,FALSE,TRUE,1.2,26,CS002,H01CBA02P,,CS002-1-1618411711877,0,17,2021-04-14T15:36:47,99058,,,,,,,,,,,,,,,,,,,170,137,826,142,735,2080,136,2071,25.7415,2.25,3.5763,5.014479528,2.691348713,752,193,771,175,0.946987952,18.86363636,826,137,-55.20865279,37.08817087,-2168.75,1462.5,1938,655,25741.5,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA02P_99058,6,19075,43068.75,69,6440,6426.875,13.125,27,23.09474096,23.27405877,2.549472809,1,slide_placement,_doc,fRQH0XgBY1V5ZLgkHZro,1,142,2080,76163.4,TRUE,25741.5,23462.1,735,171,735,826,TRUE,TRUE,TRUE,91,-564,91,,,,,,,TRUE,TRUE,FALSE,TRUE,1.2,26,CS002,H01CBA02P,,CS002-1-1618411711877,0,17,2021-04-14T15:36:47,99058,,,,,,,,,,,,,,,,,,,170,137,826,142,735,2080,136,2071,25.7415,2.25,3.5763,5.014479528,2.691348713,752,193,771,175,0.946987952,18.86363636,826,137,-55.20865279,37.08817087,-2168.75,1462.5,1938,655,25741.5,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA06P_99009,0,13181.25,32381.25,25,6660,6663.75,-3.75,14,28.97095679,12.84634337,3.361780643,1,slide_placement,_doc,EBQI0XgBY1V5ZLgk_rcC,1,96,2044,74998,TRUE,25410,25448.5,737,76,737,736,TRUE,TRUE,TRUE,-1,-661,-1,,,,,,,TRUE,TRUE,FALSE,TRUE,1.2,26,CS002,H01CBA06P,,CS002-3-1618411711878,0,12,2021-04-14T15:38:50,99009,,,,,,,,,,,,,,,,,,,76,95,736,97,737,2044,76,2042,25.41,2.5,-0.0385,5.64626335,-0.029427726,723,136,746,114,0.93220339,22.125,737,95,8.01846247,18.66192494,312.5,718.75,1948,660,25410,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA06P_99009,1,12975,17837.5,25,6663.75,6669.375,-5.625,15,23.47539613,9.533952798,2.433806658,1,slide_placement,_doc,EBQI0XgBY1V5ZLgk_rcC,1,96,2044,74998,TRUE,25410,25448.5,737,76,737,736,TRUE,TRUE,TRUE,-1,-661,-1,,,,,,,TRUE,TRUE,FALSE,TRUE,1.2,26,CS002,H01CBA06P,,CS002-3-1618411711878,0,12,2021-04-14T15:38:50,99009,,,,,,,,,,,,,,,,,,,76,95,736,97,737,2044,76,2042,25.41,2.5,-0.0385,5.64626335,-0.029427726,723,136,746,114,0.93220339,22.125,737,95,8.01846247,18.66192494,312.5,718.75,1948,660,25410,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA05P_99038,0,20387.5,37918.75,25,6430,6430,0,12,21.71981036,12.18561347,3.550509453,1,slide_placement,_doc,6xQJ0XgBY1V5ZLgkkr8V,1,102,2065,76557,TRUE,25545,25935,743,79,744,734,TRUE,TRUE,TRUE,-10,-664,-10,,,,,,,TRUE,TRUE,FALSE,TRUE,1.2,26,CS002,H01CBA05P,,CS002-2-1618411711879,0,12,2021-04-14T15:39:28,99038,,,,,,,,,,,,,,,,,,,79,97,734,102,744,2065,78,1936,25.545,2.4,-0.39,5.390995398,-0.291879915,766,172,791,147,0.939759036,24.9,744,97,46.44216867,49.66626506,1812.5,1937.5,1963,655,25545,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA05P_99038,1,21743.75,29962.5,25,6440,6436.25,3.75,10,21.00877519,12.50404691,2.060901642,1,slide_placement,_doc,6xQJ0XgBY1V5ZLgkkr8V,1,102,2065,76557,TRUE,25545,25935,743,79,744,734,TRUE,TRUE,TRUE,-10,-664,-10,,,,,,,TRUE,TRUE,FALSE,TRUE,1.2,26,CS002,H01CBA05P,,CS002-2-1618411711879,0,12,2021-04-14T15:39:28,99038,,,,,,,,,,,,,,,,,,,79,97,734,102,744,2065,78,1936,25.545,2.4,-0.39,5.390995398,-0.291879915,766,172,791,147,0.939759036,24.9,744,97,46.44216867,49.66626506,1812.5,1937.5,1963,655,25545,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA05P_99038,2,15981.25,20587.5,25,6446.25,6444.375,1.875,11,22.90389217,13.66321358,2.135203123,1,slide_placement,_doc,6xQJ0XgBY1V5ZLgkkr8V,1,102,2065,76557,TRUE,25545,25935,743,79,744,734,TRUE,TRUE,TRUE,-10,-664,-10,,,,,,,TRUE,TRUE,FALSE,TRUE,1.2,26,CS002,H01CBA05P,,CS002-2-1618411711879,0,12,2021-04-14T15:39:28,99038,,,,,,,,,,,,,,,,,,,79,97,734,102,744,2065,78,1936,25.545,2.4,-0.39,5.390995398,-0.291879915,766,172,791,147,0.939759036,24.9,744,97,46.44216867,49.66626506,1812.5,1937.5,1963,655,25545,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA05P_99038,3,10506.25,47293.75,47,6430,6426.25,3.75,21,19.88906277,12.58017739,2.771982193,1,slide_placement,_doc,6xQJ0XgBY1V5ZLgkkr8V,1,102,2065,76557,TRUE,25545,25935,743,79,744,734,TRUE,TRUE,TRUE,-10,-664,-10,,,,,,,TRUE,TRUE,FALSE,TRUE,1.2,26,CS002,H01CBA05P,,CS002-2-1618411711879,0,12,2021-04-14T15:39:28,99038,,,,,,,,,,,,,,,,,,,79,97,734,102,744,2065,78,1936,25.545,2.4,-0.39,5.390995398,-0.291879915,766,172,791,147,0.939759036,24.9,744,97,46.44216867,49.66626506,1812.5,1937.5,1963,655,25545,FALSE,FALSE,,,FALSE,14/04/2021,both
